id,query,user_feedback,extra_results,date_created,num_doc_feedback,extra_results_size
266,Alterar a lei de locações para fixar o IPCA como índice de reajuste dos aluguéis de imóveis residenciais.,"[{'id': 'PL 1447/2021', 'class': 'r', 'score': '102.06496798704305', 'score_normalized': '1.0'}, {'id': 'PL 9577/2018', 'class': 'r', 'score': '98.10842180997483', 'score_normalized': '0.9153542022020711'}, {'id': 'PL 1703/2021', 'class': 'r', 'score': '96.33777114163706', 'score_normalized': '0.8774731484406956'}, {'id': 'PL 1026/2021', 'class': 'r', 'score': '96.17088851653058', 'score_normalized': '0.8739028848045415'}, {'id': 'PL 2554/2021', 'class': 'r', 'score': '96.01649726674556', 'score_normalized': '0.8705998599120692'}, {'id': 'PL 1538/2021', 'class': 'r', 'score': '95.87228168181184', 'score_normalized': '0.8675145317760394'}, {'id': 'PL 7279/2014', 'class': 'i', 'score': '93.06424280450983', 'score_normalized': '0.8074397391717091'}, {'id': 'PL 1623/2020', 'class': 'r', 'score': '92.56338605081092', 'score_normalized': '0.7967244795482918'}, {'id': 'PL 286/2011', 'class': 'i', 'score': '91.62570427056853', 'score_normalized': '0.7766638461531289'}, {'id': 'PL 7100/2002', 'class': 'i', 'score': '90.90130706981451', 'score_normalized': '0.761166193342756'}, {'id': 'PL 5143/2005', 'class': 'i', 'score': '90.80348695816096', 'score_normalized': '0.7590734434995753'}]",[],2022-07-04 16:36:41.780272,11,0
282,Vedar a oferta de cursos superiores na modalidade EAD para a área de saúde,"[{'id': 'PDC 733/2017', 'class': 'r', 'score': '105.36785437994985', 'score_normalized': '1.0'}, {'id': 'PL 8445/2017', 'class': 'r', 'score': '103.8377337495535', 'score_normalized': '0.9729082719840954'}, {'id': 'INC 2953/2016', 'class': 'pr', 'score': '101.46885568625095', 'score_normalized': '0.9309658271082222'}, {'id': 'PL 11112/2018', 'class': 'r', 'score': '93.2694215838585', 'score_normalized': '0.7857897970792643'}, {'id': 'PL 2891/2015', 'class': 'r', 'score': '88.94633124643464', 'score_normalized': '0.7092468204779133'}, {'id': 'INC 1049/2019', 'class': 'r', 'score': '87.5303376934693', 'score_normalized': '0.6841757826478605'}, {'id': 'PL 1549/2019', 'class': 'r', 'score': '86.48640508791607', 'score_normalized': '0.6656923130084395'}, {'id': 'PL 1946/2021', 'class': 'r', 'score': '85.56737869943223', 'score_normalized': '0.6494203848600072'}, {'id': 'PL 6858/2017', 'class': 'r', 'score': '83.32697308510292', 'score_normalized': '0.6097526238070811'}, {'id': 'PL 1171/2019', 'class': 'r', 'score': '80.67001247009095', 'score_normalized': '0.5627094999507423'}, {'id': 'PL 5731/2019', 'class': 'r', 'score': '80.58620516064697', 'score_normalized': '0.5612256399281419'}, {'id': 'PDC 1458/2014', 'class': 'r', 'score': '80.39496587350716', 'score_normalized': '0.5578396305833722'}]","['PL 5414/2016', 'PL 7121/2017']",2022-07-04 18:13:10.642408,12,2
284,"estabelecer uma legislação para incentivar a implantação da internet das coisas (internet of things) para possibilitar a oferta de novos produtos e serviços, como forma de promover o crescimento econômico","[{'id': 'INC 316/2019', 'class': 'r', 'score': '157.16062591415385', 'score_normalized': '1.0'}, {'id': 'PL 4298/2019', 'class': 'i', 'score': '152.26288055221568', 'score_normalized': '0.9006424680493309'}, {'id': 'PL 7656/2017', 'class': 'r', 'score': '151.37965940529267', 'score_normalized': '0.8827251067248985'}, {'id': 'PL 9772/2018', 'class': 'i', 'score': '143.32802387048457', 'score_normalized': '0.7193865548430874'}, {'id': 'PL 1086/2019', 'class': 'i', 'score': '140.4306831692055', 'score_normalized': '0.6606099954211845'}, {'id': 'PL 4899/2019', 'class': 'r', 'score': '138.20947715350576', 'score_normalized': '0.6155497623210767'}, {'id': 'PL 3463/2012', 'class': 'i', 'score': '135.79188396584695', 'score_normalized': '0.5665055440868576'}, {'id': 'PL 4348/2012', 'class': 'i', 'score': '135.52613054141227', 'score_normalized': '0.5611143686769504'}, {'id': 'PL 979/2007', 'class': 'i', 'score': '135.50522196059572', 'score_normalized': '0.560690209225406'}, {'id': 'PL 6514/2019', 'class': 'i', 'score': '135.3489749480753', 'score_normalized': '0.5575205226877312'}, {'id': 'PL 5341/2016', 'class': 'i', 'score': '135.32941324627058', 'score_normalized': '0.5571236865379435'}, {'id': 'PL 5912/2019', 'class': 'i', 'score': '135.25265753073936', 'score_normalized': '0.5555665907939394'}]",[],2022-07-04 18:24:52.423366,12,0
304,Gostaria que fosse analisada a viabilidade da apresentação de um projeto para incluir a totalidade do Estado do Espírito Santo no âmbito de atuação da Superintendência do Desenvolvimento do Nordeste,"[{'id': 'INC 3454/2012', 'class': 'r', 'score': '147.8216493641272', 'score_normalized': '1.0'}, {'id': 'INC 5584/2013', 'class': 'pr', 'score': '142.30701332404274', 'score_normalized': '0.9159977218822876'}, {'id': 'PLP 98/2021', 'class': 'r', 'score': '141.37592613275493', 'score_normalized': '0.9018148375312831'}, {'id': 'PL 3801/2021', 'class': 'r', 'score': '139.78897889640507', 'score_normalized': '0.8776414955125134'}, {'id': 'INC 3438/2017', 'class': 'pr', 'score': '137.69793558335232', 'score_normalized': '0.8457894565633483'}, {'id': 'PL 6048/2013', 'class': 'r', 'score': '137.49413646484152', 'score_normalized': '0.8426850648847586'}, {'id': 'PLP 142/2021', 'class': 'r', 'score': '136.91858917572551', 'score_normalized': '0.8339179797863416'}, {'id': 'PLP 403/2008', 'class': 'r', 'score': '136.75518023845663', 'score_normalized': '0.8314288358255064'}, {'id': 'PLP 128/2015', 'class': 'r', 'score': '134.58153202448568', 'score_normalized': '0.7983185089657016'}, {'id': 'PLP 177/2021', 'class': 'r', 'score': '133.46309613172238', 'score_normalized': '0.7812818156575978'}, {'id': 'PL 578/2015', 'class': 'r', 'score': '132.87079674058535', 'score_normalized': '0.7722595523891622'}, {'id': 'PLP 106/2015', 'class': 'r', 'score': '131.96255849567788', 'score_normalized': '0.7584247170362399'}]",[],2022-07-04 20:54:11.408746,12,0
306,"Prezados, a pedido do Deputado, solicitamos a elaboração de projeto que preveja a concessão de descontos em restaurantes a la carte para pessoas que tenham feito cirurgia de redução de estomago","[{'id': 'PL 9079/2017', 'class': 'r', 'score': '164.03086447627197', 'score_normalized': '1.0'}, {'id': 'PL 6024/2013', 'class': 'r', 'score': '156.4241564852224', 'score_normalized': '0.8848901708068917'}, {'id': 'PL 3166/2021', 'class': 'r', 'score': '153.381570978214', 'score_normalized': '0.8388477174316258'}, {'id': 'INC 1777/2007', 'class': 'i', 'score': '146.7875421175216', 'score_normalized': '0.7390624309789516'}, {'id': 'PL 2425/2019', 'class': 'r', 'score': '146.0223267017304', 'score_normalized': '0.7274826758586943'}, {'id': 'INC 801/2003', 'class': 'i', 'score': '145.67900283913698', 'score_normalized': '0.7222872679072456'}, {'id': 'PL 6605/2016', 'class': 'i', 'score': '140.71481808561208', 'score_normalized': '0.6471658803459441'}, {'id': 'PL 1707/2022', 'class': 'r', 'score': '140.0167232455572', 'score_normalized': '0.6366018389900959'}, {'id': 'PL 4833/2012', 'class': 'r', 'score': '137.36667679579392', 'score_normalized': '0.5964995510430648'}, {'id': 'PL 4597/2019', 'class': 'i', 'score': '123.4937916215132', 'score_normalized': '0.38656570782125915'}, {'id': 'INC 3386/2017', 'class': 'i', 'score': '122.4313033128582', 'score_normalized': '0.3704874190433991'}, {'id': 'PL 6567/2016', 'class': 'r', 'score': '121.72455618360196', 'score_normalized': '0.3597924454191808'}]",[],2022-07-04 21:31:23.124969,12,0
321,"Cria carreira agente de trânsito.
","[{'id': 'INC 431/2015', 'class': 'r', 'score': '55.710695156719396', 'score_normalized': '1.0'}, {'id': 'INC 6396/2014', 'class': 'r', 'score': '55.577596083534885', 'score_normalized': '0.996087219982157'}, {'id': 'INC 493/2015', 'class': 'r', 'score': '54.57647531193466', 'score_normalized': '0.9666567719944783'}, {'id': 'PL 3206/2015', 'class': 'i', 'score': '49.943965319036195', 'score_normalized': '0.8304725589944081'}, {'id': 'PL 1027/2015', 'class': 'pr', 'score': '47.53228049483233', 'score_normalized': '0.759575054122989'}, {'id': 'PL 5166/2019', 'class': 'pr', 'score': '47.124848307422376', 'score_normalized': '0.747597566351051'}, {'id': 'PL 5227/2016', 'class': 'i', 'score': '43.81222056253995', 'score_normalized': '0.650214591874886'}, {'id': 'PL 2177/2015', 'class': 'i', 'score': '43.77504280286895', 'score_normalized': '0.6491216586810749'}, {'id': 'PEC 55/2011', 'class': 'r', 'score': '43.184481788606604', 'score_normalized': '0.631760641202617'}, {'id': 'INC 620/2003', 'class': 'pr', 'score': '41.843598085016026', 'score_normalized': '0.5923420123862657'}, {'id': 'INC 5376/2009', 'class': 'pr', 'score': '41.761604482672716', 'score_normalized': '0.5899316054528145'}, {'id': 'PL 297/2022', 'class': 'pr', 'score': '41.3365301803789', 'score_normalized': '0.5774354836067357'}]",[],2022-07-05 11:08:23.97321,12,0
324,vagas pessoas com deficiência em cargos públicos,"[{'id': 'PL 6562/2016', 'class': 'pr', 'score': '54.565581765731125', 'score_normalized': '1.0'}, {'id': 'PL 233/2015', 'class': 'r', 'score': '52.76050922083854', 'score_normalized': '0.9438771104850909'}, {'id': 'INC 116/2015', 'class': 'pr', 'score': '52.08286206541481', 'score_normalized': '0.9228078650735709'}, {'id': 'PL 1546/2022', 'class': 'r', 'score': '50.77202695650239', 'score_normalized': '0.8820516892633995'}, {'id': 'INC 1249/2019', 'class': 'pr', 'score': '49.23294911024142', 'score_normalized': '0.834199044135672'}, {'id': 'INC 6619/2010', 'class': 'pr', 'score': '48.848127448973564', 'score_normalized': '0.8222342598729072'}, {'id': 'PL 5260/2016', 'class': 'pr', 'score': '48.460979167135164', 'score_normalized': '0.8101971368725147'}, {'id': 'PL 6680/2013', 'class': 'pr', 'score': '48.42033593571677', 'score_normalized': '0.8089334671142674'}, {'id': 'PL 5402/2019', 'class': 'pr', 'score': '48.34231513605324', 'score_normalized': '0.8065076628263617'}, {'id': 'PL 10621/2018', 'class': 'i', 'score': '48.301047994884144', 'score_normalized': '0.8052245946134068'}, {'id': 'PL 5567/2016', 'class': 'pr', 'score': '48.24033044055506', 'score_normalized': '0.8033367787453585'}]",['PL 1658/2021'],2022-07-05 11:24:44.211715,11,1
327,"uti neonatal em todos os municípios
","[{'id': 'INC 2556/2016', 'class': 'pr', 'score': '53.664969552055126', 'score_normalized': '1.0'}, {'id': 'INC 5804/2014', 'class': 'pr', 'score': '50.469082896039836', 'score_normalized': '0.8953089582809802'}, {'id': 'PL 92/2003', 'class': 'i', 'score': '45.572104067736404', 'score_normalized': '0.7348934398375695'}, {'id': 'PL 11008/2018', 'class': 'i', 'score': '43.059664966222556', 'score_normalized': '0.6525908130225638'}, {'id': 'PL 1464/2011', 'class': 'pr', 'score': '42.21525004082794', 'score_normalized': '0.6249294195822616'}, {'id': 'PFC 68/2009', 'class': 'i', 'score': '41.397679485738635', 'score_normalized': '0.5981473955921445'}, {'id': 'PL 1468/2019', 'class': 'i', 'score': '40.96434535947344', 'score_normalized': '0.5839522109770342'}, {'id': 'PL 438/2019', 'class': 'i', 'score': '40.21732174497569', 'score_normalized': '0.5594811677867896'}, {'id': 'INC 2257/2016', 'class': 'i', 'score': '40.173349328713755', 'score_normalized': '0.5580407168068714'}, {'id': 'PL 1373/2015', 'class': 'i', 'score': '40.168254504756874', 'score_normalized': '0.5578738202661518'}, {'id': 'PL 4017/2021', 'class': 'i', 'score': '39.63144591408978', 'score_normalized': '0.5402890131032072'}, {'id': 'INC 697/2011', 'class': 'pr', 'score': '37.71466667261585', 'score_normalized': '0.4774990467702026'}]",[],2022-07-05 11:52:19.697901,12,0
329,"contratação de médicos sem crm
","[{'id': 'PL 1361/2021', 'class': 'r', 'score': '44.56773406027034', 'score_normalized': '1.0'}, {'id': 'PL 2609/2020', 'class': 'r', 'score': '43.512714675391244', 'score_normalized': '0.9577674105778384'}, {'id': 'INC 205/2020', 'class': 'r', 'score': '42.92865017914342', 'score_normalized': '0.9343872183087429'}, {'id': 'PL 1184/2021', 'class': 'r', 'score': '41.796648644308036', 'score_normalized': '0.8890730214976216'}, {'id': 'INC 3801/2017', 'class': 'i', 'score': '38.98197832192398', 'score_normalized': '0.7764013324389305'}, {'id': 'INC 160/2021', 'class': 'r', 'score': '37.821779530999386', 'score_normalized': '0.7299583950981897'}, {'id': 'INC 9788/2006', 'class': 'i', 'score': '37.40382019986044', 'score_normalized': '0.7132274183217059'}, {'id': 'PL 6102/2013', 'class': 'r', 'score': '37.16104826857688', 'score_normalized': '0.7035092203017719'}, {'id': 'PL 3063/2008', 'class': 'i', 'score': '34.84141511304608', 'score_normalized': '0.6106539457242419'}, {'id': 'INC 521/2020', 'class': 'r', 'score': '34.71006872454065', 'score_normalized': '0.6053961294439567'}, {'id': 'PL 3252/2020', 'class': 'pr', 'score': '34.121930901180626', 'score_normalized': '0.5818528812595132'}, {'id': 'PL 612/2020', 'class': 'pr', 'score': '34.09372946455145', 'score_normalized': '0.5807239733822313'}]","['PL 1894/2020', 'MPV 621/2013']",2022-07-05 12:08:08.923215,12,2
331,Projeto de Decreto legislativo para sustar o reajuste das tarifas de energia elétrica em Pernambuco.,"[{'id': 'PDC 862/2017', 'class': 'r', 'score': '90.73716027361397', 'score_normalized': '1.0'}, {'id': 'PDC 714/2017', 'class': 'r', 'score': '90.02842188302182', 'score_normalized': '0.9861514271799425'}, {'id': 'INC 3952/2009', 'class': 'r', 'score': '88.7365905964059', 'score_normalized': '0.9609093634207292'}, {'id': 'PDL 35/2019', 'class': 'i', 'score': '87.41292182846684', 'score_normalized': '0.9350452031526159'}, {'id': 'PFC 16/2007', 'class': 'r', 'score': '86.45958678462955', 'score_normalized': '0.9164172722379903'}, {'id': 'PDL 175/2021', 'class': 'r', 'score': '85.62376418286445', 'score_normalized': '0.9000855053704961'}, {'id': 'PL 4317/2020', 'class': 'pr', 'score': '85.21483657090235', 'score_normalized': '0.8920951609958139'}, {'id': 'INC 1437/2015', 'class': 'pr', 'score': '84.84349188746535', 'score_normalized': '0.8848391777470132'}, {'id': 'PDL 93/2022', 'class': 'r', 'score': '84.67982669132589', 'score_normalized': '0.8816412003029627'}, {'id': 'PDL 362/2020', 'class': 'r', 'score': '83.44507670883499', 'score_normalized': '0.8575144911052242'}, {'id': 'PDC 1109/2018', 'class': 'r', 'score': '83.01402599894033', 'score_normalized': '0.8490918668698891'}, {'id': 'PDC 1107/2018', 'class': 'r', 'score': '83.01402599894033', 'score_normalized': '0.8490918668698891'}]",[],2022-07-05 12:18:11.542463,12,0
335,Solicito projeto de lei para conceder incentivos à instalação de pontos de recarga de baterias de veículos elétricos.,"[{'id': 'PL 874/2019', 'class': 'r', 'score': '135.9576430221291', 'score_normalized': '1.0'}, {'id': 'PL 3197/2019', 'class': 'r', 'score': '134.09899715005318', 'score_normalized': '0.9745274266865369'}, {'id': 'PL 4751/2012', 'class': 'r', 'score': '129.14466039968983', 'score_normalized': '0.9066286903058068'}, {'id': 'PL 3435/2019', 'class': 'r', 'score': '124.80618164857523', 'score_normalized': '0.8471702320179797'}, {'id': 'PL 1618/2019', 'class': 'r', 'score': '118.32079056082374', 'score_normalized': '0.7582885346321735'}, {'id': 'PL 2156/2021', 'class': 'r', 'score': '114.59189748908625', 'score_normalized': '0.7071843928615792'}, {'id': 'PL 1621/2022', 'class': 'r', 'score': '112.20534482001808', 'score_normalized': '0.6744769047151784'}, {'id': 'PL 6503/2016', 'class': 'r', 'score': '108.81059819956272', 'score_normalized': '0.6279522097911268'}, {'id': 'PL 2715/2021', 'class': 'r', 'score': '107.26495951380659', 'score_normalized': '0.6067693716127739'}, {'id': 'PL 8826/2017', 'class': 'i', 'score': '106.15294507821393', 'score_normalized': '0.5915293145035484'}, {'id': 'PL 3412/2015', 'class': 'r', 'score': '103.01649775768524', 'score_normalized': '0.5485445880872414'}, {'id': 'PL 2092/2011', 'class': 'r', 'score': '100.92842097285016', 'score_normalized': '0.5199276848971541'}]",['PL 5272/2019'],2022-07-05 12:44:45.003796,12,1
338,regulamentar a tele educação física,"[{'id': 'PL 279/2007', 'class': 'pr', 'score': '32.35843332832748', 'score_normalized': '1.0'}, {'id': 'INC 5286/2013', 'class': 'pr', 'score': '31.854079024465236', 'score_normalized': '0.9702929877912794'}, {'id': 'PL 2664/2019', 'class': 'pr', 'score': '31.605142661204084', 'score_normalized': '0.9556303676332616'}, {'id': 'PL 841/2003', 'class': 'i', 'score': '30.915089307699134', 'score_normalized': '0.9149854812106422'}, {'id': 'PL 2980/2019', 'class': 'pr', 'score': '30.815500698847558', 'score_normalized': '0.909119604789349'}, {'id': 'INC 3975/2017', 'class': 'pr', 'score': '30.55812345864423', 'score_normalized': '0.8939598078798822'}, {'id': 'PL 3549/2019', 'class': 'pr', 'score': '30.517284552700794', 'score_normalized': '0.8915543522940729'}, {'id': 'INC 4193/2004', 'class': 'i', 'score': '30.515795596887443', 'score_normalized': '0.8914666511915211'}, {'id': 'PL 10297/2018', 'class': 'pr', 'score': '30.503804894336554', 'score_normalized': '0.8907603858848852'}, {'id': 'PL 2488/2019', 'class': 'pr', 'score': '30.24538167235908', 'score_normalized': '0.8755389795213171'}, {'id': 'PL 598/2011', 'class': 'i', 'score': '30.239968796675974', 'score_normalized': '0.8752201553083165'}, {'id': 'PL 4398/2008', 'class': 'pr', 'score': '30.18082322131268', 'score_normalized': '0.87173641715846'}]",[],2022-07-05 13:34:36.100386,12,0
340,Regulamentação dos transgêneros no esporte,"[{'id': 'PL 2639/2019', 'class': 'r', 'score': '36.254138146328145', 'score_normalized': '1.0'}, {'id': 'PL 2596/2019', 'class': 'r', 'score': '29.924200326681373', 'score_normalized': '0.6930275835700415'}, {'id': 'PL 1670/2021', 'class': 'r', 'score': '28.884131058167956', 'score_normalized': '0.6425890823229756'}, {'id': 'PL 3396/2020', 'class': 'r', 'score': '28.430393585420436', 'score_normalized': '0.6205849343514397'}, {'id': 'PL 2139/2021', 'class': 'r', 'score': '27.43878400580564', 'score_normalized': '0.5724965016555187'}, {'id': 'PL 1728/2021', 'class': 'r', 'score': '26.758105595705892', 'score_normalized': '0.5394867782880177'}, {'id': 'PL 79/2021', 'class': 'i', 'score': '26.44221901796659', 'score_normalized': '0.524167754807968'}, {'id': 'PL 78/2021', 'class': 'i', 'score': '25.876768013928537', 'score_normalized': '0.4967460223948061'}, {'id': 'PL 994/2022', 'class': 'i', 'score': '25.773055572157507', 'score_normalized': '0.491716453420923'}, {'id': 'PL 3667/2020', 'class': 'i', 'score': '25.725706095630485', 'score_normalized': '0.489420224983879'}, {'id': 'PL 3311/2021', 'class': 'i', 'score': '25.614097390111404', 'score_normalized': '0.48400772410251586'}, {'id': 'PL 8032/2014', 'class': 'i', 'score': '25.567212494511644', 'score_normalized': '0.48173402567033635'}]",[],2022-07-05 13:48:53.481301,12,0
343,Colégios eleitorais de entidades de administração do desporto,"[{'id': 'PL 7475/2002', 'class': 'r', 'score': '60.54675560233165', 'score_normalized': '1.0'}, {'id': 'PL 259/2003', 'class': 'i', 'score': '59.873711381599406', 'score_normalized': '0.9782466243629915'}, {'id': 'PL 4915/2009', 'class': 'r', 'score': '57.62597484120066', 'score_normalized': '0.9055978209260831'}, {'id': 'PL 5025/2009', 'class': 'i', 'score': '57.16634167114839', 'score_normalized': '0.8907420763919454'}, {'id': 'PL 4410/2008', 'class': 'r', 'score': '56.43370280256747', 'score_normalized': '0.8670625498116941'}, {'id': 'INC 81/2003', 'class': 'i', 'score': '55.94826468783742', 'score_normalized': '0.8513727669817409'}, {'id': 'PL 2977/2004', 'class': 'i', 'score': '54.98128124296889', 'score_normalized': '0.8201190195116144'}, {'id': 'PRC 246/2014', 'class': 'i', 'score': '54.49781937298167', 'score_normalized': '0.8044931106336498'}, {'id': 'PEC 10/2007', 'class': 'pr', 'score': '54.45618662334011', 'score_normalized': '0.80314750389065'}, {'id': 'INC 933/2019', 'class': 'i', 'score': '54.44575776570975', 'score_normalized': '0.8028104341253808'}, {'id': 'PL 2639/2019', 'class': 'i', 'score': '54.366974795557326', 'score_normalized': '0.8002640998865096'}, {'id': 'PL 2596/2019', 'class': 'i', 'score': '53.41709550211846', 'score_normalized': '0.7695631734934244'}]",[],2022-07-05 13:57:25.469793,12,0
347,"proibir refrigerante escolas
","[{'id': 'PL 1755/2007', 'class': 'r', 'score': '43.07575174232771', 'score_normalized': '1.0'}, {'id': 'PL 6168/2005', 'class': 'r', 'score': '40.81969403937418', 'score_normalized': '0.9223947352069246'}, {'id': 'PL 10498/2018', 'class': 'r', 'score': '38.23072992108132', 'score_normalized': '0.8333379501447093'}, {'id': 'PL 6283/2013', 'class': 'r', 'score': '33.675428444505116', 'score_normalized': '0.6766418794550384'}, {'id': 'PL 2516/2019', 'class': 'r', 'score': '33.21882899073272', 'score_normalized': '0.6609354897346021'}, {'id': 'PL 4910/2016', 'class': 'pr', 'score': '28.94824199490251', 'score_normalized': '0.5140332034148034'}, {'id': 'PL 7920/2010', 'class': 'i', 'score': '28.404048150754125', 'score_normalized': '0.4953136878108327'}, {'id': 'PL 5043/2013', 'class': 'pr', 'score': '27.663790887418834', 'score_normalized': '0.46984986174781834'}, {'id': 'PL 2249/2011', 'class': 'i', 'score': '26.700534286795772', 'score_normalized': '0.4367151668961902'}, {'id': 'INC 6982/2005', 'class': 'pr', 'score': '26.353350207786896', 'score_normalized': '0.4247725147432108'}, {'id': 'PL 3348/2012', 'class': 'r', 'score': '26.267199005803576', 'score_normalized': '0.42180903254441576'}, {'id': 'PL 7083/2017', 'class': 'pr', 'score': '26.042135687729072', 'score_normalized': '0.4140671656712794'}]","['PL 2781/2021', 'PL 4962/2001']",2022-07-05 14:16:07.217101,12,2
350,Solicito elaborar proposição para revogar a reforma trabalhista.,"[{'id': 'PL 913/2019', 'class': 'r', 'score': '50.9659228931194', 'score_normalized': '1.0'}, {'id': 'PL 10824/2018', 'class': 'r', 'score': '50.39588780097706', 'score_normalized': '0.9747669358226574'}, {'id': 'PL 8181/2017', 'class': 'r', 'score': '49.501109769628165', 'score_normalized': '0.9351588629149897'}, {'id': 'PL 10818/2018', 'class': 'r', 'score': '49.36421315153531', 'score_normalized': '0.9290990234461318'}, {'id': 'PDC 1016/2018', 'class': 'r', 'score': '49.03801030055423', 'score_normalized': '0.9146593905408958'}, {'id': 'PL 4014/2019', 'class': 'r', 'score': '48.4567238312173', 'score_normalized': '0.8889282750562777'}, {'id': 'PL 8845/2017', 'class': 'r', 'score': '48.063750544862216', 'score_normalized': '0.8715329948511371'}, {'id': 'INC 912/2011', 'class': 'i', 'score': '47.59938072773035', 'score_normalized': '0.8509772894932933'}, {'id': 'PL 8883/2017', 'class': 'r', 'score': '47.420163216848984', 'score_normalized': '0.8430440814924008'}, {'id': 'PL 10816/2018', 'class': 'r', 'score': '46.25784762787781', 'score_normalized': '0.7915932423157982'}, {'id': 'PL 273/2019', 'class': 'r', 'score': '46.12882475666576', 'score_normalized': '0.7858819406178569'}, {'id': 'PL 301/2019', 'class': 'r', 'score': '45.90421127541179', 'score_normalized': '0.7759392432897378'}]",[],2022-07-05 14:20:56.245573,12,0
351,"A deputada gostaria de solicitar um pl para melhorar a segurança dos torcedores nos estádios, pois tem havido muitas brigas e confusões e as famílias não estão podendo frequentar.","[{'id': 'PL 327/2003', 'class': 'r', 'score': '152.5401116114829', 'score_normalized': '1.0'}, {'id': 'PL 555/2003', 'class': 'r', 'score': '149.41448313070433', 'score_normalized': '0.9332320528784812'}, {'id': 'PL 7874/2014', 'class': 'r', 'score': '148.54140162530558', 'score_normalized': '0.914581768577668'}, {'id': 'PL 957/2022', 'class': 'r', 'score': '140.26198348635134', 'score_normalized': '0.7377214168442012'}, {'id': 'PL 3083/2015', 'class': 'r', 'score': '140.24555352856834', 'score_normalized': '0.7373704491718721'}, {'id': 'PL 3462/2012', 'class': 'r', 'score': '138.3941541229641', 'score_normalized': '0.697821878900525'}, {'id': 'PRC 232/2005', 'class': 'r', 'score': '138.2363798948114', 'score_normalized': '0.6944515930884972'}, {'id': 'PL 6614/2016', 'class': 'pr', 'score': '137.92223560403838', 'score_normalized': '0.6877410164720354'}, {'id': 'PL 3875/2015', 'class': 'r', 'score': '137.29208235223274', 'score_normalized': '0.6742800311841961'}, {'id': 'PL 4780/2005', 'class': 'r', 'score': '135.9592217544009', 'score_normalized': '0.6458082001704777'}, {'id': 'PL 297/2020', 'class': 'r', 'score': '135.73158341418363', 'score_normalized': '0.6409455158316564'}, {'id': 'PL 6986/2010', 'class': 'r', 'score': '134.86597952889377', 'score_normalized': '0.6224549643164557'}]","['LEI 13912/2019', 'LEI 10671/2003', 'PL 2758/2019']",2022-07-05 14:28:13.383531,12,3
370,fornecimento de escovas de dentes pelo SUS e escolas,"[{'id': 'INC 8797/2006', 'class': 'r', 'score': '59.03947899004806', 'score_normalized': '1.0'}, {'id': 'PL 2263/2011', 'class': 'r', 'score': '58.95983356309428', 'score_normalized': '0.9975161086210089'}, {'id': 'PL 8096/2014', 'class': 'pr', 'score': '54.69918918080694', 'score_normalized': '0.864639956720267'}, {'id': 'PL 1768/2015', 'class': 'r', 'score': '54.281529658707065', 'score_normalized': '0.8516144645360212'}, {'id': 'PL 885/2015', 'class': 'r', 'score': '52.60444978094087', 'score_normalized': '0.7993115965674665'}, {'id': 'PL 7062/2014', 'class': 'r', 'score': '52.41323104589849', 'score_normalized': '0.7933480832103349'}, {'id': 'PL 3120/2004', 'class': 'r', 'score': '52.36213110734647', 'score_normalized': '0.7917544361964267'}, {'id': 'PL 11159/2018', 'class': 'i', 'score': '50.449809745130416', 'score_normalized': '0.7321151232170977'}, {'id': 'PL 6849/2013', 'class': 'i', 'score': '48.32256846203583', 'score_normalized': '0.6657731311378953'}, {'id': 'PL 5334/2020', 'class': 'i', 'score': '48.12260916368957', 'score_normalized': '0.659537026990954'}, {'id': 'PL 7526/2006', 'class': 'r', 'score': '47.49712839936408', 'score_normalized': '0.6400302412575511'}, {'id': 'PL 6892/2013', 'class': 'pr', 'score': '47.467879744613235', 'score_normalized': '0.6391180673366949'}]",[],2022-07-05 15:23:06.924328,12,0
374,Elaborar proposição cabível para proibir a nomeação em cargo ou função comissionada de pessoa condenada por violência doméstica.,"[{'id': 'PL 1523/2021', 'class': 'r', 'score': '115.34582808648696', 'score_normalized': '1.0'}, {'id': 'PL 2586/2019', 'class': 'r', 'score': '112.84631471584362', 'score_normalized': '0.9473076444704154'}, {'id': 'PL 2147/2019', 'class': 'r', 'score': '112.7804057367074', 'score_normalized': '0.9459182142709105'}, {'id': 'PL 1659/2019', 'class': 'r', 'score': '112.60277664937453', 'score_normalized': '0.9421736073677958'}, {'id': 'PL 2282/2019', 'class': 'r', 'score': '111.53493777476015', 'score_normalized': '0.9196624472794582'}, {'id': 'PL 1722/2019', 'class': 'r', 'score': '110.91628943925652', 'score_normalized': '0.9066206934624931'}, {'id': 'PL 299/2020', 'class': 'r', 'score': '110.24998960691846', 'score_normalized': '0.8925743962643217'}, {'id': 'PL 638/2022', 'class': 'r', 'score': '108.74092725514774', 'score_normalized': '0.860761783901561'}, {'id': 'PL 3431/2019', 'class': 'r', 'score': '106.72591726405143', 'score_normalized': '0.8182832662454688'}, {'id': 'PL 3417/2019', 'class': 'r', 'score': '106.28027810731477', 'score_normalized': '0.8088887268281307'}, {'id': 'PL 2335/2019', 'class': 'r', 'score': '105.7967918524213', 'score_normalized': '0.7986963310059162'}, {'id': 'PL 3666/2021', 'class': 'i', 'score': '105.0212592500871', 'score_normalized': '0.7823472927943464'}]","['PL 1383/2019', 'PL 1841/2019', 'PL 2541/2019', 'PL 3106/2019', 'PL 3548/2019', 'PL 5941/2019', 'PL 2990/2020', 'PL 5214/2020']",2022-07-05 15:51:52.081914,12,8
